,Job Title,Rating,Average_salary,State
3113,other,3.8,80.0,TX
3114,other,3.7,80.0,TX
3115,data engineer,2.9,80.0,TX
3116,data scientist,4.1,80.0,TX
3117,data engineer,3.7,80.0,TX
3118,data scientist,2.8,80.0,TX
3119,analyst,3.8,80.0,TX
3120,manager,4.1,80.0,TX
3121,data engineer,4.2,80.0,TX
3122,other,4.3,80.0,TX
3123,other,4.1,80.0,TX
3124,data engineer,3.8,80.0,TX
3125,other,4.3,80.0,TX
3126,other,2.9,80.0,TX
3127,other,5.0,80.0,TX
3128,data engineer,4.7,80.0,TX
3129,data engineer,4.2,80.0,TX
3130,data engineer,4.0,80.0,TX
3131,other,3.8,80.0,TX
3132,data engineer,4.5,80.0,TX
3133,data engineer,3.8,80.0,TX
3134,data scientist,3.3,80.0,TX
3135,other,2.9,80.0,TX
3136,data engineer,1.6,87.0,TX
3137,data engineer,4.1,87.0,TX
3138,data engineer,3.9,87.0,TX
3139,machine learning engineer,5.0,87.0,TX
3140,other,4.5,87.0,TX
3141,other,3.8,87.0,TX
3142,other,3.2,87.0,TX
3143,other,4.0,87.0,TX
3144,analyst,3.4,87.0,TX
3145,machine learning engineer,5.0,87.0,TX
3146,other,3.9,87.0,TX
3147,other,3.8,87.0,TX
3148,data engineer,3.3,87.0,TX
3149,other,4.1,87.0,TX
3150,other,3.8,87.0,TX
3151,other,4.1,87.0,TX
3152,data scientist,4.2,87.0,TX
3153,other,3.8,87.0,TX
3154,other,3.8,87.0,TX
3155,data engineer,4.0,87.0,TX
3156,other,2.8,87.0,TX
3157,analyst,5.0,87.0,TX
3158,data engineer,3.3,87.0,TX
3159,other,3.8,87.0,TX
3160,other,4.3,87.0,TX
3161,other,4.7,149.5,TX
3162,data scientist,3.9,149.5,TX
3163,data scientist,3.9,149.5,TX
3164,analyst,3.8,149.5,TX
3165,other,3.3,77.5,FL
3166,data scientist,3.9,77.5,FL
3167,data scientist,3.5,77.5,FL
3168,analyst,3.0,77.5,FL
3169,data engineer,4.3,77.5,FL
3170,data scientist,4.1,77.5,FL
3171,other,3.3,77.5,FL
3172,data scientist,4.6,77.5,FL
3173,analyst,4.5,77.5,FL
3174,analyst,5.0,77.5,FL
3175,analyst,3.6,77.5,FL
3176,analyst,5.0,77.5,FL
3177,other,4.5,77.5,FL
3178,other,3.7,77.5,FL
3179,analyst,4.1,77.5,FL
3180,analyst,3.9,77.5,FL
3181,analyst,3.5,77.5,FL
3182,data engineer,3.9,77.5,FL
3183,analyst,3.5,77.5,FL
3184,data engineer,3.1,77.5,FL
3185,analyst,3.6,77.5,FL
3186,data engineer,4.3,77.5,FL
3187,data engineer,3.8,77.5,FL
3188,other,3.4,77.5,FL
3189,other,3.4,77.5,FL
3190,other,3.8,71.0,FL
3191,analyst,3.7,71.0,FL
3192,analyst,3.3,71.0,FL
3193,other,3.7,71.0,FL
3194,other,5.0,71.0,FL
3195,data engineer,3.3,71.0,FL
3196,other,3.7,71.0,FL
3197,other,3.3,71.0,FL
3198,other,3.8,71.0,FL
3199,analyst,3.1,71.0,FL
3200,other,3.3,71.0,FL
3201,manager,3.2,71.0,FL
3202,other,4.3,71.0,FL
3203,other,4.1,71.0,FL
3204,other,3.6,71.0,FL
3205,analyst,3.5,71.0,FL
3206,analyst,5.0,71.0,FL
3207,other,3.3,71.0,FL
3208,other,3.6,71.0,FL
3209,analyst,5.0,71.0,FL
3210,other,2.7,71.0,FL
3211,data engineer,3.3,71.0,FL
3212,data engineer,5.0,71.0,FL
3213,other,5.0,71.0,FL
3214,analyst,5.0,71.0,FL
3215,analyst,3.5,71.0,FL
3216,analyst,3.5,98.0,FL
3217,other,3.8,98.0,FL
3218,data engineer,5.0,98.0,FL
3219,other,3.7,98.0,FL
3220,other,3.2,98.0,FL
3221,data scientist,4.2,98.0,FL
3222,analyst,5.0,98.0,FL
3223,data scientist,3.0,125.5,TX
3224,data scientist,3.8,125.5,TX
3225,data scientist,3.0,125.5,TX
3226,data scientist,3.5,125.5,TX
3227,data scientist,3.3,125.5,TX
3228,other,3.3,125.5,TX
3229,data scientist,5.0,125.5,TX
3230,data scientist,4.0,125.5,TX
3231,analyst,3.8,125.5,TX
3232,data scientist,4.2,125.5,TX
3233,analyst,3.3,125.5,TX
3234,other,3.8,68.5,TX
3235,data scientist,3.0,68.5,TX
3236,analyst,4.0,68.5,TX
3237,data scientist,3.5,68.5,TX
3238,analyst,3.4,68.5,TX
3239,analyst,2.6,68.5,TX
3240,data scientist,3.7,68.5,TX
3241,analyst,3.0,68.5,TX
3242,analyst,4.2,68.5,TX
3243,data engineer,3.5,68.5,TX
3244,data engineer,5.0,68.5,TX
3245,analyst,2.8,68.5,TX
3246,analyst,3.9,68.5,TX
3247,analyst,5.0,68.5,TX
3248,analyst,3.3,68.5,TX
3249,analyst,3.6,68.5,TX
3250,data engineer,3.3,68.5,TX
3251,other,3.8,65.5,TX
3252,analyst,3.8,65.5,TX
3253,analyst,4.2,65.5,TX
3254,other,4.7,65.5,TX
3255,data engineer,3.3,65.5,TX
3256,analyst,3.1,65.5,TX
3257,other,4.0,65.5,TX
3258,analyst,4.8,65.5,TX
3259,data engineer,3.4,65.5,TX
3260,other,4.0,65.5,TX
3261,data engineer,2.9,65.5,TX
3262,other,4.0,65.5,TX
3263,data engineer,4.7,55.0,TX
3264,analyst,3.5,55.0,TX
3265,analyst,4.8,55.0,TX
3266,analyst,3.7,55.0,TX
3267,analyst,3.4,55.0,TX
3268,data engineer,5.0,55.0,TX
3269,analyst,2.8,76.5,TX
3270,data engineer,3.9,76.5,TX
3271,analyst,3.6,76.5,TX
3272,data engineer,4.1,76.5,TX
3273,data scientist,3.6,76.5,TX
3274,data engineer,3.3,76.5,TX
3275,data engineer,3.0,76.5,TX
3276,data engineer,2.2,76.5,TX
3277,data engineer,3.0,136.0,TX
3278,other,3.2,136.0,TX
3279,data scientist,4.2,136.0,TX
3280,analyst,3.8,136.0,TX
3281,data engineer,3.0,136.0,TX
3282,manager,3.1,136.0,TX
3283,data engineer,4.0,136.0,TX
3284,data engineer,3.7,136.0,TX
3285,data engineer,3.6,136.0,TX
3286,data engineer,3.0,136.0,TX
3287,data engineer,2.9,136.0,TX
3288,other,3.9,136.0,TX
3289,data scientist,3.2,136.0,TX
3290,data engineer,3.0,136.0,TX
3291,data engineer,4.2,136.0,TX
3292,data engineer,2.5,136.0,TX
3293,other,3.6,136.0,TX
3294,data engineer,3.4,136.0,TX
3295,data scientist,4.2,136.0,TX
3296,data engineer,3.8,136.0,TX
3297,analyst,4.0,136.0,TX
3298,manager,3.5,136.0,TX
3299,data engineer,3.8,136.0,TX
3300,data engineer,3.9,136.0,TX
3301,data engineer,3.9,136.0,TX
3302,data engineer,3.9,136.0,TX
3303,data engineer,3.8,98.0,TX
3304,data engineer,3.6,98.0,TX
3305,data engineer,3.5,98.0,TX
3306,data scientist,4.2,98.0,TX
3307,data engineer,3.8,98.0,TX
3308,data engineer,2.2,98.0,TX
3309,data engineer,2.5,98.0,TX
3310,data engineer,2.5,98.0,TX
3311,data engineer,3.5,98.0,TX
3312,data scientist,4.2,131.5,OH
3313,data scientist,4.2,131.5,OH
3314,machine learning engineer,4.2,131.5,OH
3315,data scientist,4.2,131.5,OH
3316,data scientist,3.1,131.5,OH
3317,data scientist,3.8,131.5,OH
3318,other,3.9,131.5,OH
3319,data scientist,3.1,131.5,OH
3320,data scientist,4.9,131.5,OH
3321,data scientist,3.1,131.5,OH
3322,analyst,3.5,131.5,OH
3323,other,3.1,131.5,OH
3324,data scientist,3.8,131.5,OH
3325,data scientist,4.2,131.5,OH
3326,data scientist,3.1,131.5,OH
3327,data scientist,3.3,131.5,OH
3328,data scientist,4.2,131.5,OH
3329,data scientist,3.1,131.5,OH
3330,data scientist,3.6,131.5,OH
3331,data scientist,3.6,131.5,OH
3332,data scientist,3.9,131.5,OH
3333,analyst,3.6,131.5,OH
3334,other,4.1,131.5,OH
3335,data scientist,4.8,131.5,OH
3336,other,4.2,131.5,OH
3337,data scientist,4.8,131.5,OH
3338,data scientist,3.9,131.5,OH
3339,data scientist,2.5,131.5,OH
3340,data scientist,3.5,131.5,OH
3341,data scientist,3.7,131.5,OH
3342,data scientist,3.6,129.0,OH
3343,data scientist,3.1,129.0,OH
3344,data scientist,4.2,129.0,OH
3345,other,3.1,129.0,OH
3346,data scientist,4.2,129.0,OH
3347,data scientist,3.9,129.0,OH
3348,analyst,2.9,129.0,OH
3349,data scientist,3.9,129.0,OH
3350,machine learning engineer,4.5,129.0,OH
3351,analyst,4.2,129.0,OH
3352,data scientist,4.2,129.0,OH
3353,data scientist,3.7,129.0,OH
3354,analyst,2.8,129.0,OH
3355,data scientist,3.6,129.0,OH
3356,analyst,5.0,129.0,OH
3357,other,3.6,129.0,OH
3358,data scientist,3.7,129.0,OH
3359,data scientist,3.6,129.0,OH
3360,analyst,3.7,129.0,OH
3361,analyst,3.5,129.0,OH
3362,data engineer,3.8,129.0,OH
3363,other,3.1,129.0,OH
3364,data scientist,4.2,129.0,OH
3365,data scientist,3.6,129.0,OH
3366,other,3.7,129.0,OH
3367,analyst,3.9,129.0,OH
3368,other,3.6,129.0,OH
3369,manager,3.9,129.0,OH
3370,other,3.2,129.0,OH
3371,machine learning engineer,4.6,73.0,OH
3372,analyst,4.5,73.0,OH
3373,data scientist,3.7,73.0,OH
3374,data scientist,3.6,73.0,OH
3375,other,3.6,73.0,OH
3376,other,3.5,73.0,OH
3377,data engineer,4.9,73.0,OH
3378,other,3.3,73.0,OH
3379,analyst,5.0,73.0,OH
3380,analyst,2.3,73.0,OH
3381,other,3.7,73.0,OH
3382,data scientist,3.8,73.0,OH
3383,other,3.1,73.0,OH
3384,data engineer,3.6,73.0,OH
3385,data engineer,5.0,73.0,OH
3386,other,3.7,73.0,OH
3387,data scientist,4.2,73.0,OH
3388,analyst,3.7,73.0,OH
3389,analyst,3.7,73.0,OH
3390,other,3.3,73.0,OH
3391,analyst,4.5,73.0,OH
3392,other,3.1,73.0,OH
3393,other,3.6,73.0,OH
3394,data scientist,4.6,73.0,OH
3395,data scientist,3.9,73.0,OH
3396,data engineer,5.0,73.0,OH
3397,data engineer,3.6,73.0,OH
3398,analyst,3.4,84.0,OH
3399,other,2.9,84.0,OH
3400,other,3.1,84.0,OH
3401,data engineer,3.6,84.0,OH
3402,other,3.8,84.0,OH
3403,data engineer,3.9,84.0,OH
3404,other,3.5,84.0,OH
3405,data scientist,3.8,84.0,OH
3406,other,3.4,84.0,OH
3407,analyst,3.9,84.0,OH
3408,other,3.1,84.0,OH
3409,data engineer,3.9,84.0,OH
3410,other,3.7,84.0,OH
3411,other,3.7,84.0,OH
3412,other,3.7,84.0,OH
3413,data engineer,4.2,84.0,OH
3414,machine learning engineer,4.6,84.0,OH
3415,other,3.3,84.0,OH
3416,other,3.7,84.0,OH
3417,data engineer,3.6,84.0,OH
3418,other,3.9,84.0,OH
3419,other,3.7,84.0,OH
3420,data engineer,3.6,84.0,OH
3421,data engineer,4.6,84.0,OH
3422,other,3.3,84.0,OH
3423,data engineer,3.7,84.0,OH
3424,data scientist,2.5,84.0,OH
3425,other,3.7,84.0,OH
3426,analyst,5.0,84.0,OH
3427,other,3.7,62.5,OH
3428,data engineer,4.1,62.5,OH
3429,other,3.7,62.5,OH
3430,other,3.7,62.5,OH
3431,other,3.7,62.5,OH
3432,manager,3.9,62.5,OH
3433,data engineer,5.0,62.5,OH
3434,other,3.7,62.5,OH
3435,other,3.8,62.5,OH
3436,other,3.7,62.5,OH
3437,other,3.7,62.5,OH
3438,data engineer,4.0,62.5,OH
3439,analyst,3.4,62.5,OH
3440,analyst,2.5,62.5,OH
3441,other,3.7,62.5,OH
3442,data engineer,3.9,62.5,OH
3443,other,3.7,62.5,OH
3444,other,3.7,62.5,OH
3445,other,3.7,62.5,OH
3446,other,3.7,62.5,OH
3447,data engineer,4.5,62.5,OH
3448,data engineer,3.9,62.5,OH
3449,data engineer,4.6,62.5,OH
3450,data engineer,3.5,62.5,OH
3451,data scientist,3.9,62.5,OH
3452,other,4.5,62.5,OH
3453,data scientist,5.0,62.5,OH
3454,data scientist,4.5,62.5,OH
3455,other,3.7,83.5,OH
3456,analyst,4.5,83.5,OH
3457,data engineer,3.0,83.5,OH
3458,data engineer,4.1,83.5,OH
3459,data engineer,4.0,83.5,OH
3460,data engineer,4.2,83.5,OH
3461,data engineer,3.9,83.5,OH
3462,other,3.9,83.5,OH
3463,other,3.7,83.5,OH
3464,analyst,4.5,83.5,OH
3465,other,3.7,83.5,OH
3466,data engineer,3.2,83.5,OH
3467,data engineer,3.6,83.5,OH
3468,analyst,3.9,83.5,OH
3469,analyst,4.5,83.5,OH
3470,data engineer,3.4,83.5,OH
3471,data engineer,4.6,83.5,OH
3472,data scientist,4.2,83.5,OH
3473,data engineer,3.9,83.5,OH
3474,data engineer,4.4,83.5,OH
3475,analyst,5.0,83.5,OH
3476,data engineer,3.8,83.5,OH
3477,data engineer,4.0,83.5,OH
3478,other,3.7,83.5,OH
3479,data scientist,4.7,130.0,MD
3480,data scientist,3.9,114.0,VA
3481,data scientist,2.6,104.5,VA
3482,data scientist,3.9,113.5,DC
3483,data scientist,3.9,120.5,VA
3484,data scientist,3.9,113.5,VA
3485,data scientist,3.6,105.0,VA
3486,data scientist,2.8,90.0,GA
3487,data scientist,3.7,110.5,IL
3488,data scientist,3.8,105.0,MD
3489,data scientist,4.3,104.5,TX
3490,data scientist,3.9,133.0,MD
3491,data scientist,2.6,141.0,MA
3492,data scientist,3.5,110.0,AZ
3493,analyst,3.8,38.0,IL
3494,data scientist,3.5,133.0,MA
3495,data engineer,3.5,111.5,MD
3496,data scientist,3.8,86.0,ME
3497,analyst,3.3,66.5,IL
3498,other,3.5,78.0,KY
3499,other,3.8,88.5,VA
3500,analyst,3.6,72.0,WI
3501,data scientist,3.7,120.5,NM
3502,data scientist,3.6,92.0,VA
3503,data scientist,3.4,108.5,CA
3504,analyst,4.1,75.5,VA
3505,data scientist,4.0,155.5,CA
3506,other,4.7,90.0,MD
3507,data engineer,3.8,96.5,NH
3508,analyst,3.4,67.0,TX
3509,analyst,3.6,72.0,WI
3510,data scientist,4.1,137.5,DC
3511,data scientist,4.0,97.5,MD
3512,data engineer,3.2,118.0,NJ
3513,analyst,3.6,64.0,IN
3514,other,4.7,122.0,MD
3515,data engineer,4.6,99.5,VA
3516,analyst,3.6,72.0,WI
3517,data scientist,4.1,161.0,IL
3518,analyst,3.8,60.5,FL
3519,data scientist,3.9,130.5,MD
3520,other,3.8,122.5,CA
3521,data scientist,3.9,105.5,AZ
3522,machine learning engineer,3.8,106.0,VA
3523,other,2.2,75.5,TX
3524,analyst,3.6,72.0,IL
3525,data engineer,3.5,130.0,MI
3526,data scientist,4.2,93.5,NJ
3527,machine learning engineer,3.8,100.5,TX
3528,analyst,3.9,70.5,NC
3529,analyst,3.9,57.0,VA
3530,data scientist,3.3,121.5,CA
3531,data scientist,3.4,111.5,CA
3532,data scientist,3.5,152.5,CA
3533,other,3.4,67.0,CA
3534,other,3.8,122.5,CA
3535,other,3.9,67.0,CA
3536,analyst,3.2,104.5,CA
3537,data engineer,3.8,133.0,CA
3538,data engineer,3.5,163.0,CA
3539,other,3.6,68.5,CA
3540,other,3.4,64.5,CA
3541,other,1.7,71.5,CA
3542,other,3.0,110.0,CA
3543,data engineer,4.1,112.0,CA
3544,other,3.5,100.5,CA
3545,other,3.4,61.0,CA
3546,other,3.4,84.0,CA
3547,data scientist,4.2,160.5,CA
3548,data scientist,3.5,152.5,CA
3549,data scientist,4.0,155.5,CA
3550,analyst,2.7,40.0,CA
3551,other,2.3,122.0,CA
3552,data scientist,3.8,122.5,CA
3553,other,3.5,126.5,CA
3554,other,2.1,81.5,CA
3555,data engineer,4.1,189.0,CA
3556,data scientist,3.5,119.0,CA
3557,other,2.7,69.5,CA
3558,other,4.0,100.0,CA
3559,other,3.6,72.5,CA
3560,data scientist,3.4,108.5,CA
3561,analyst,2.7,69.0,CA
3562,analyst,4.0,139.0,CA
3563,other,3.8,73.0,CA
3564,other,4.2,156.0,CA
3565,analyst,3.9,73.0,CA
3566,other,3.6,77.5,CA
3567,other,3.4,86.5,CA
3568,analyst,2.6,72.5,CA
3569,data scientist,3.4,111.5,CA
3570,other,3.7,97.0,CA
3571,machine learning engineer,4.2,152.5,CA
3572,other,3.6,74.0,CA
3573,analyst,3.2,79.5,CA
3574,other,3.4,88.0,CA
3575,data scientist,3.4,135.0,CA
3576,data scientist,3.5,142.0,CA
3577,data scientist,4.3,121.0,CA
3578,analyst,3.9,61.5,CA
3579,analyst,2.8,87.5,CA
3580,data scientist,2.9,104.5,CA
3581,manager,1.9,103.0,CA
3582,other,4.4,110.5,CA
3583,data scientist,4.7,100.5,CA
3584,data scientist,4.6,88.0,CA
3585,data scientist,4.3,113.5,CA
3586,data scientist,4.1,146.5,CA
3587,data scientist,4.7,112.0,CA
3588,data scientist,4.0,95.5,CA
3589,analyst,3.6,95.0,CA
3590,data scientist,3.3,142.5,CA
3591,data scientist,3.3,152.0,CA
3592,data scientist,3.7,113.5,CA
3593,data scientist,4.7,76.0,CA
3594,analyst,2.9,78.5,CA
3595,data scientist,4.8,101.5,CA
3596,data scientist,4.2,135.5,CA
3597,other,3.6,145.0,CA
3598,data scientist,4.2,110.5,CA
3599,data scientist,3.8,123.5,CA
3600,data scientist,3.9,123.0,CA
3601,data scientist,3.5,104.0,CA
3602,data scientist,4.0,112.5,CA
3603,data scientist,4.7,137.0,CA
3604,data scientist,4.2,148.0,CA
3605,data scientist,4.1,88.0,CA
3606,data scientist,4.2,140.5,CA
3607,data scientist,5.0,138.0,CA
3608,data scientist,4.9,139.0,CA
3609,analyst,3.6,71.0,CA
3610,data scientist,2.8,114.5,CA
3611,analyst,4.1,85.0,CA
3612,data scientist,4.5,138.0,CA
3613,data scientist,4.3,124.0,CA
3614,data engineer,3.9,114.0,CA
3615,data scientist,3.9,132.5,CA
3616,analyst,4.8,116.0,CA
3617,data scientist,4.7,140.0,CA
3618,data scientist,5.0,132.5,CA
3619,data scientist,4.5,143.0,CA
3620,data scientist,3.7,98.5,CA
3621,data scientist,4.0,94.5,CA
3622,data scientist,4.2,100.5,CA
3623,data scientist,4.8,123.0,CA
3624,data scientist,3.9,102.0,CA
3625,data scientist,4.1,136.5,CA
3626,manager,3.3,88.5,CA
3627,data scientist,4.0,118.5,CA
3628,data scientist,3.7,116.0,CA
3629,data scientist,4.0,105.5,CA
3630,data scientist,3.3,104.5,CA
3631,data scientist,3.8,120.5,CA
3632,data scientist,4.3,126.5,CA
3633,data scientist,4.3,126.5,CA
3634,analyst,3.9,67.0,CA
3635,data scientist,3.6,154.5,CA
3636,data scientist,4.2,102.0,CA
3637,machine learning engineer,4.0,153.0,CA
3638,data scientist,3.8,129.5,CA
3639,data scientist,4.1,141.0,CA
3640,data scientist,3.9,112.5,CA
3641,data scientist,4.3,141.0,CA
3642,data scientist,3.4,110.0,CA
3643,analyst,4.1,70.0,CA
3644,data scientist,4.0,113.0,CA
3645,data scientist,4.0,113.5,CA
3646,data scientist,4.3,152.0,CA
3647,data scientist,3.5,126.0,CA
3648,other,3.4,110.5,CA
3649,data scientist,4.3,140.0,CA
3650,data scientist,4.0,130.5,CA
3651,data scientist,4.4,105.0,CA
3652,data scientist,4.8,128.5,CA
3653,data scientist,4.7,135.5,CA
3654,machine learning engineer,4.8,111.0,CA
3655,data scientist,3.4,124.0,CA
3656,other,4.2,154.0,CA
3657,data scientist,3.9,136.5,CA
3658,data engineer,4.7,133.0,CA
3659,data scientist,4.0,127.5,CA
3660,data scientist,3.1,124.5,CA
3661,data scientist,3.8,87.5,CA
3662,data scientist,4.2,123.0,CA
3663,data scientist,4.0,102.5,CA
3664,data scientist,4.0,109.0,CA
3665,data scientist,3.5,135.0,CA
3666,data scientist,3.6,119.5,CA
3667,data scientist,4.3,154.0,CA
3668,data scientist,4.3,111.5,CA
3669,data scientist,4.5,162.0,CA
3670,data scientist,4.0,135.0,CA
3671,data scientist,4.0,135.0,CA
3672,data scientist,3.4,114.0,CA
3673,data scientist,4.2,94.5,CA
3674,data scientist,4.2,92.5,CA
3675,data scientist,4.6,109.0,CA
3676,data scientist,4.3,98.0,CA
3677,data scientist,4.1,90.5,CA
3678,data scientist,3.2,110.0,CA
3679,data scientist,4.2,119.5,CA
3680,data scientist,3.8,141.5,CA
3681,data scientist,5.0,120.5,CA
3682,data scientist,4.0,123.0,CA
3683,data scientist,4.2,144.0,CA
3684,data scientist,3.5,143.0,CA
3685,data scientist,4.1,118.0,CA
3686,data scientist,4.6,94.0,CA
3687,data scientist,3.5,146.0,CA
3688,data scientist,4.0,133.0,CA
3689,data scientist,3.9,107.0,CA
3690,data scientist,4.6,152.5,CA
3691,data scientist,4.6,136.0,CA
3692,data scientist,4.5,126.0,CA
3693,data scientist,4.0,104.0,CA
3694,data scientist,4.2,132.5,CA
3695,data scientist,4.4,158.0,CA
3696,data scientist,4.2,124.0,CA
3697,data scientist,4.3,145.5,CA
3698,data scientist,4.0,118.5,CA
3699,data scientist,3.3,110.5,CA
3700,data scientist,3.7,106.0,CA
3701,data scientist,4.0,105.0,CA
3702,data scientist,3.8,166.5,CA
3703,data scientist,4.4,140.0,CA
3704,data scientist,3.7,133.0,CA
3705,data scientist,4.4,149.0,CA
3706,data scientist,3.8,146.0,CA
3707,data scientist,3.9,83.0,CA
3708,data scientist,4.3,111.5,CA
3709,data scientist,4.0,108.0,CA
3710,other,4.4,144.0,CA
3711,data scientist,4.0,155.0,CA
3712,other,4.4,129.5,CA
3713,data scientist,4.7,96.5,CA
3714,analyst,3.2,81.5,CA
3715,data scientist,3.7,156.0,CA
3716,data scientist,4.2,119.5,CA
3717,data scientist,3.9,141.0,CA
3718,data scientist,2.8,96.0,CA
3719,data scientist,2.8,113.0,CA
3720,data scientist,4.2,164.5,CA
3721,data scientist,4.2,148.5,CA
3722,analyst,2.1,65.5,CA
3723,data scientist,3.9,118.0,CA
3724,data scientist,3.6,85.5,CA
3725,data scientist,4.3,94.5,CA
3726,other,2.8,74.5,CA
3727,data scientist,3.8,85.5,CA
3728,data scientist,4.2,110.0,CA
3729,data scientist,4.1,125.0,CA
3730,data scientist,3.9,114.0,VA
3731,data scientist,3.9,115.5,DC
3732,data scientist,3.9,113.5,DC
3733,data scientist,2.6,104.5,VA
3734,data scientist,3.9,120.5,VA
3735,data scientist,4.7,130.0,MD
3736,data scientist,3.6,105.0,VA
3737,data scientist,3.9,113.5,VA
3738,other,3.9,91.0,MD
3739,data scientist,3.8,102.0,MD
3740,data scientist,4.2,108.5,VA
3741,data scientist,3.8,112.0,VA
3742,data engineer,3.5,111.5,MD
3743,data scientist,3.5,100.0,MD
3744,analyst,4.1,75.5,VA
3745,data engineer,3.9,96.5,VA
3746,data scientist,3.9,130.5,MD
3747,data scientist,3.9,136.0,VA
3748,data engineer,3.4,107.0,VA
3749,machine learning engineer,3.8,106.5,VA
3750,data scientist,4.1,137.5,DC
3751,other,3.9,98.5,VA
3752,data scientist,4.3,94.5,VA
3753,other,4.7,90.0,MD
3754,analyst,3.1,72.0,DC
3755,data engineer,4.6,99.5,VA
3756,other,3.8,88.5,VA
3757,data scientist,4.2,117.0,VA
3758,other,4.7,122.0,MD
3759,data scientist,3.5,103.0,VA
3760,data scientist,3.5,132.5,DC
3761,data scientist,4.1,138.5,VA
3762,analyst,3.9,100.5,VA
3763,data engineer,3.9,118.5,VA
3764,data engineer,3.4,125.5,VA
3765,other,3.8,114.0,MD
3766,data scientist,4.1,128.5,DC
3767,other,3.6,102.5,VA
3768,data scientist,3.5,103.0,VA
3769,other,3.8,97.0,MD
3770,data scientist,3.5,104.0,DC
3771,data scientist,4.3,112.0,MD
3772,other,3.8,112.0,MD
3773,other,4.0,95.5,MD
3774,data engineer,3.5,108.5,VA
3775,data scientist,3.5,93.5,DC
3776,analyst,3.8,84.5,DC
3777,data scientist,4.0,131.0,VA
3778,machine learning engineer,3.8,114.0,MD
3779,machine learning engineer,3.8,97.0,MD
3780,other,4.0,100.5,MD
3781,data scientist,3.8,126.0,DC
3782,other,4.7,139.5,MD
3783,other,4.7,91.5,MD
3784,analyst,4.4,95.5,VA
3785,data engineer,3.5,88.5,DC
3786,other,1.8,74.0,MD
3787,analyst,3.1,95.0,DC
3788,data scientist,3.5,129.0,VA
3789,data engineer,3.5,108.5,VA
3790,data engineer,3.5,126.5,VA
3791,analyst,3.1,81.5,MD
3792,data scientist,3.8,98.0,VA
3793,analyst,3.7,79.0,VA
3794,data scientist,4.5,117.0,DC
3795,data scientist,4.4,106.0,MD
3796,data scientist,3.7,96.0,VA
3797,data scientist,4.4,103.0,VA
3798,data scientist,3.8,104.5,DC
3799,data scientist,3.4,100.0,DC
3800,data scientist,4.3,126.0,DC
3801,analyst,3.9,61.0,MD
3802,data scientist,3.8,88.0,DC
3803,data scientist,4.3,87.5,VA
3804,data scientist,4.5,124.0,VA
3805,data engineer,4.5,123.5,DC
3806,data scientist,5.0,94.0,MD
3807,data scientist,5.0,99.5,DC
3808,data scientist,3.6,108.5,MD
3809,data scientist,4.2,96.0,VA
3810,data scientist,3.9,91.0,VA
3811,data scientist,3.8,129.0,DC
3812,other,3.4,140.0,VA
3813,data engineer,3.5,127.5,DC
3814,data scientist,4.2,95.0,MD
3815,data scientist,3.5,98.0,DC
3816,data scientist,4.1,112.5,VA
3817,data scientist,4.1,118.5,VA
3818,data scientist,4.3,98.0,MD
3819,data scientist,3.8,92.5,DC
3820,data scientist,4.6,95.5,VA
3821,data scientist,4.3,128.0,DC
3822,data scientist,4.3,99.0,DC
3823,data scientist,4.5,103.0,VA
3824,data scientist,3.7,96.5,DC
3825,data scientist,4.0,124.5,MD
3826,data scientist,3.6,83.5,DC
3827,other,3.8,62.5,VA
3828,data scientist,4.4,101.5,DC
3829,data scientist,3.6,101.0,DC
3830,data scientist,3.8,114.0,VA
3831,data scientist,3.9,68.5,VA
3832,data engineer,4.5,123.5,DC
3833,manager,4.0,113.5,VA
3834,data scientist,4.3,125.0,DC
3835,data scientist,4.4,89.5,VA
3836,data scientist,4.2,117.5,DC
3837,data scientist,3.9,128.5,VA
3838,data scientist,4.2,112.0,DC
3839,data scientist,3.8,116.5,DC
3840,data scientist,4.9,113.0,VA
3841,other,3.5,112.5,VA
3842,data scientist,3.3,114.5,DC
3843,data engineer,3.5,126.5,VA
3844,data scientist,4.5,128.5,VA
3845,data scientist,3.8,112.5,VA
3846,data scientist,5.0,99.5,VA
3847,data scientist,3.8,123.0,VA
3848,data engineer,3.5,96.5,DC
3849,data scientist,4.0,96.0,DC
3850,data scientist,3.9,81.5,VA
3851,data scientist,5.0,93.5,VA
3852,data scientist,4.9,117.5,DC
3853,data scientist,4.5,109.5,DC
3854,analyst,4.3,78.5,VA
3855,data scientist,4.3,119.5,VA
3856,data scientist,3.3,104.0,MD
3857,data scientist,3.9,99.0,VA
3858,data scientist,4.0,102.0,VA
3859,other,3.9,66.5,MD
3860,data scientist,3.0,98.5,VA
3861,data scientist,3.9,91.5,MD
3862,data scientist,3.8,109.0,DC
3863,data scientist,3.7,88.5,MD
3864,data scientist,3.7,107.5,DC
3865,data scientist,5.0,104.5,VA
3866,data scientist,4.3,137.0,VA
3867,data scientist,3.7,50.0,MD
3868,analyst,3.8,106.5,DC
3869,data scientist,3.8,106.0,VA
3870,data scientist,3.6,109.0,VA
3871,data scientist,3.8,97.0,VA
3872,data scientist,4.6,101.0,VA
3873,data scientist,3.9,111.5,VA
3874,data scientist,4.1,138.5,VA
3875,data scientist,3.3,95.0,VA
3876,data scientist,4.3,94.5,VA
3877,data scientist,3.8,104.0,VA
3878,data scientist,4.9,90.5,MD
